Page,X,Y,RawText,InterpretedCabin
1,152,104,Camp,
1,259,104,Mather,
1,380,104,2026,
1,470,104,Waiting,
1,604,104,List,
1,153,217,Find,
1,228,213,your,
1,306,213,waiting,
1,433,217,list,
1,490,217,number.,
1,634,217,Count,
1,743,217,number,
1,877,217,of,
1,916,217,families,
1,1054,217,above,
1,1158,223,you,
1,1227,217,requesting,
1,1406,223,same,
1,1502,217,week(s),
1,1639,217,/,
1,1660,217,cabin,
1,1758,217,size(s).,
1,188,370,Waiting,
1,334,370,List#,
1,458,374,May31-June3,
1,755,374,June3-6,
1,946,374,June7-13,
1,1152,374,June14-20,
1,1367,374,June21-27,
1,1582,374,June28-July4,
1,1860,374,July5-11,
1,2066,374,July12-18,
1,2266,374,July19-25,
1,2472,374,July,
1,2549,374,26-Aug1,
1,2728,370,Aug,
1,2796,374,2-8,
1,2934,370,Aug,
1,3005,374,9-15,
1,150,413,a,
1,321,417,a,
1,604,417,Gs,
1,946,417,GQ,
1,1367,413,7000,
1,1861,417,GQ,
1,2473,417,GO,
1,150,470,poe,
1,1130,470,facapc,facapc
1,1348,470,fapciapc,fapciapc
1,1565,470,fapcapc,fapcapc
1,1809,470,|,
1,1980,474,|,
1,2289,474,|,
1,150,526,pos,
1,1124,526,fapcapc,fapcapc
1,1341,526,|,
1,1565,526,fapcapc,fapcapc
1,1815,526,|,
1,1980,530,|,
1,2513,526,fara,
1,154,587,a,
1,703,583,Coo,
1,1150,583,GG,
1,1822,583,C0710,
1,2730,583,Co?,
1,2829,583,(oo,
1,150,639,po,
1,1032,639,force,force
1,150,696,p,
1,261,700,6,
1,373,696,CUT,
1,597,696,CT,
1,847,696,Cdr,
1,1130,696,fapcapc,fapcapc
1,1341,696,|,
1,1565,696,fapcapc,fapcapc
1,1815,696,|,
1,1986,700,|,
1,2289,700,|,
1,154,756,pT,
1,867,752,arcsec,arcsec
1,1124,752,fapcsec,fapcsec
1,1354,752,|,
1,1361,756,TT,
1,150,809,pe,
1,861,809,fac,
1,1124,809,fapcspc,fapcspc
1,1348,809,|,
1,1493,813,|,
1,1855,809,E,
1,150,865,poo,
1,373,865,CTs,
1,1130,865,fapcspc,fapcspc
1,1341,865,|,
1,1558,865,fapcispc,fapcispc
1,1815,865,|,
1,1986,869,|,
1,150,922,|,
1,248,922,to,
1,604,922,Cd,
1,920,922,fapcapc,fapcapc
1,1137,922,|,
1,1282,926,|,
1,1361,926,Ec,
1,150,978,pot,
1,450,982,aca,
1,2454,978,farcarc,farcarc
1,2684,978,|,
1,150,1035,poe,
1,861,1035,daca,
1,1130,1035,fapcapc,fapcapc
1,1348,1035,|,
1,1493,1035,TT,
1,1986,1035,Tact,
1,2466,1039,||,
1,150,1091,pos,
1,450,1095,dace,
1,2717,1091,daca,
1,2921,1091,[ar,
1,2980,1091,caPC,capc
1,3092,1091,|,
1,150,1148,poeta,
1,749,1152,ach,
1,2921,1148,fa,
1,2980,1148,ca,
1,3099,1148,|,
1,154,1208,po,
1,2039,1204,darczec,darczec
1,2243,1204,face,
1,2454,1204,fapcarc,fapcarc
1,2684,1204,||,
1,150,1261,|,
1,255,1261,te,
1,419,1261,|,
1,624,1265,|,
1,847,1261,Css,
1,1130,1261,fapczpc,fapczpc
1,1348,1261,|,
1,1558,1261,fspcsec,fspcsec
1,1815,1261,|,
1,1980,1265,|,
1,150,1317,a,
1,314,1321,A,
1,755,1321,Qe,
1,946,1321,GQ,
1,1367,1321,GG,
1,2059,1317,(1070,
1,2473,1321,GO,
1,150,1374,pte,
1,597,1374,CT,
1,900,1374,Cdsciapcapcapc,cdsciapcapcapc
1,1361,1374,||,
1,1576,1378,Esra,
1,154,1434,poo,
1,2256,1430,aac,
1,2454,1430,farcarcfarcarc,farcarcfarcarc
1,2921,1430,[|,
1,150,1487,po,
1,1545,1487,rch,rch
1,2250,1487,fercierc,fercierc
1,2447,1487,forpcierc,forpcierc
1,2691,1487,|,
1,2849,1491,|,
1,150,1543,poe,
1,450,1547,arcs,arcs
1,2678,1543,farce,farce
1,2921,1543,[aPcePc,[apcepc
1,3092,1543,|,
1,150,1600,Pp,
1,268,1604,2,
1,597,1600,CTC,
1,900,1600,Cfarcsszpcfapciapc,cfarcsszpcfapciapc
1,1348,1600,|apc.sec,|apc.sec
1,1565,1600,|,
1,1736,1604,|,
1,1986,1604,|,
1,150,1656,pos,
1,775,1656,force,force
1,1361,1660,|,
1,150,1713,pa,
1,749,1717,arco,arco
1,2717,1713,farccrc,farccrc
1,2915,1713,|,
1,150,1769,pe,
1,854,1769,isc,
1,1130,1769,fapcapc,fapcapc
1,1354,1769,|,
1,1361,1773,TTT,
1,150,1826,|,
1,268,1830,6,
1,373,1826,S|,
1,597,1826,CTC,
1,847,1826,Css,
1,1130,1826,fepciepc,fepciepc
1,1341,1826,|,
1,1558,1826,fepciepc,fepciepc
1,1776,1826,=|,
1,1986,1830,|,
1,2164,1826,CE,
1,2388,1830,|,
1,150,1882,pa?,
1,610,1882,ida,
1,926,1882,fapcapc,fapcapc
1,1137,1882,|,
1,1275,1886,|,
1,1828,1882,dacapc,dacapc
1,2052,1882,|,
1,2060,1886,|,
1,150,1939,poe,
1,1881,1939,aPC,apc
1,2460,1939,arch,arch
1,2717,1939,farciapc,farciapc
1,2915,1939,||,
1,150,1995,po,
1,597,1995,CT,
1,867,1995,src,src
1,1130,1995,fspcspc,fspcspc
1,1341,1995,|,
1,1565,1995,[spcspc,[spcspc
1,1815,1995,|,
1,1980,1999,|,
1,150,2052,po,
1,268,2056,so,
1,749,2056,rer,
1,2724,2052,err,
1,2921,2052,[oP,
1,2980,2052,CaP,
1,3059,2052,C,
1,3092,2052,|,
1,154,2112,GG,
1,1150,2108,QR,
1,1367,2108,GG,
1,2065,2108,(OO,
1,2737,2108,OE,
1,2934,2108,(2207,
1,3053,2108,cme,
1,150,2165,ps2,
1,749,2169,cr,
1,2710,2165,forcePC__[ePC.6PC,6c
1,3092,2165,|,
1,150,2221,pss,
1,446,2221,|,
1,597,2221,CT,
1,861,2221,fers,
1,1130,2221,fopcepc,fopcepc
1,1348,2221,|,
1,1493,2225,|,
1,1743,2225,|,
1,1960,2221,Csiro,
1,2256,2221,|,
1,2381,2225,|,
1,2618,2225,|,
1,150,2278,psa,
1,972,2278,aha,
1,1348,2278,|,
1,1486,2278,face,
1,1854,2282,||,
1,150,2334,pos,
1,450,2338,scp,
1,2467,2334,PT,
2,152,104,Camp,
2,259,104,Mather,
2,380,104,2026,
2,470,104,Waiting,
2,604,104,List,
2,153,217,Find,
2,228,213,your,
2,306,213,waiting,
2,433,217,list,
2,490,217,number.,
2,634,217,Count,
2,743,217,number,
2,877,217,of,
2,916,217,families,
2,1054,217,above,
2,1158,223,you,
2,1227,217,requesting,
2,1406,223,same,
2,1502,217,week(s),
2,1639,217,/,
2,1660,217,cabin,
2,1758,217,size(s).,
2,188,370,Waiting,
2,334,370,List#,
2,458,374,May31-June3,
2,755,374,June3-6,
2,946,374,June7-13,
2,1152,374,June14-20,
2,1367,374,June21-27,
2,1582,374,June28-July4,
2,1860,374,July5-11,
2,2066,374,July12-18,
2,2266,374,July19-25,
2,2472,374,July,
2,2549,374,26-Aug1,
2,2728,370,Aug,
2,2796,374,2-8,
2,2934,370,Aug,
2,3005,374,9-15,
2,150,413,pss,
2,755,413,faze,
2,1341,413,|,
2,1565,413,faa,
2,1841,413,fapcapc,fapcapc
2,2052,413,|,
2,2184,417,|,
2,2388,417,|,
2,2618,417,|,
2,150,470,ps7,
2,597,470,CT,
2,874,470,sci,
2,1124,470,fopcspc,fopcspc
2,1348,470,|,
2,1493,474,|,
2,1743,474,|,
2,1986,474,|,
2,2434,470,rcs,rcs
2,150,526,pss,
2,650,526,darcy,darcy
2,1137,526,fapcapc,fapcapc
2,1348,526,|,
2,1361,530,Tara,
2,150,583,psa,
2,749,587,arch,arch
2,2717,583,daca,
2,2921,583,[ar,
2,2980,583,caPC,capc
2,3092,583,|,
2,150,639,pao,
2,1124,639,fercshec,fercshec
2,1361,643,|,
2,150,696,pan,
2,450,700,Perch,perch
2,1354,696,|,
2,2210,696,cer,
2,2717,696,orcicrc,orcicrc
2,2915,696,|,
2,154,756,A,
2,755,756,GG,
2,1177,752,0c,
2,1367,752,GR,
2,1960,756,(OO,
2,150,809,pas,
2,749,813,ctr,
2,2460,809,PT,
2,150,865,pa,
2,749,869,force,force
2,2460,865,|,
2,150,922,po,
2,749,926,rch,rch
2,150,978,pas,
2,450,982,force,force
2,2467,978,|,
2,154,1039,pam,
2,2263,1035,scsec,
2,2460,1035,|,
2,150,1091,pas,
2,450,1095,forsee,
2,154,1152,a,
2,604,1152,GG,
2,1150,1148,GO,
2,1367,1148,G0,
2,1703,1148,oo,
2,1861,1152,GG,
2,2473,1152,OG,
2,150,1204,poco,
2,450,1208,foes,
2,3099,1204,|,
2,150,1261,psa,
2,749,1265,ach,
2,2921,1261,face,
2,3099,1261,|,
2,150,1317,psa,
2,749,1321,srr,
2,150,1374,pss,
2,624,1374,sdfcnapc,sdfcnapc
2,940,1378,|,
2,1146,1378,fara,
2,150,1430,|,
2,268,1430,aT,
2,597,1430,CT,
2,854,1430,irc,irc
2,1130,1430,fopcspc,fopcspc
2,1341,1430,|,
2,1558,1430,fepcspc,fepcspc
2,1815,1430,|,
2,1986,1434,|,
2,150,1487,pss,
2,406,1487,TCT,
2,847,1487,Cccp,
2,1130,1487,fapcspc,fapcspc
2,1348,1487,|,
2,1493,1491,|,
2,1576,1491,Each,
2,150,1543,|,
2,255,1543,se,
2,419,1543,|,
2,597,1543,CT,
2,861,1543,darcy,darcy
2,1137,1543,fapcapc,fapcapc
2,1348,1543,fapcapc,fapcapc
2,1565,1543,|,
2,1743,1547,|,
2,1986,1547,|,
2,150,1600,ps7,
2,604,1604,CT,
2,1130,1600,srcshc,srcshc
2,1361,1604,|,
2,2427,1600,PCP,pcp
2,150,1656,poss,
2,419,1656,|,
2,1045,1656,aap,
2,1841,1656,farcarc_|apcapc,farcarc_|apcapc
2,2256,1656,|,
2,2388,1656,||,
2,150,1713,psa,
2,821,1713,fect,
2,1361,1717,|,
2,2342,1713,ChCP,
2,2980,1713,CAP,
2,3059,1713,C,
2,3099,1713,|,
2,150,1769,|,
2,255,1769,co,
2,380,1769,CT,
2,597,1769,CCT,
2,847,1769,Cryer,
2,1130,1769,fopciepc,fopciepc
2,1341,1769,|,
2,1558,1769,fepcepc,fepcepc
2,1815,1769,|,
2,1980,1773,|,
2,150,1826,poet,
2,1519,1826,dacs,
2,2250,1826,fapcerc,fapcerc
2,2460,1826,|,
2,2618,1830,|,
2,2921,1826,aC6PC,6c
2,150,1882,pee,
2,450,1886,arcs,arcs
2,2717,1882,arcs,arcs
2,2921,1882,[aPC.5PC,5c
2,3099,1882,|,
2,150,1939,pos,
2,450,1943,Torch,torch
2,1354,1939,|,
2,1953,1939,Csr,
2,2717,1939,orcicrc,orcicrc
2,2915,1939,|,
2,150,1995,pea,
2,979,1995,force,force
2,1854,1995,tierce,tierce
2,2723,1999,||,
2,150,2052,ps,
2,406,2052,TCT,
2,874,2052,scrape,
2,1146,2052,||,
2,1762,2052,cape,
2,2260,2052,|||,
2,2862,2052,PCP,pcp
2,150,2108,pes,
2,450,2112,farce,farce
2,2717,2108,farcarc,farcarc
2,2915,2108,|,
2,150,2165,poem,
2,450,2169,Torch,torch
2,2243,2165,forcrerc,forcrerc
2,2460,2165,|,
2,2618,2165,|,
2,150,2221,|,
2,255,2221,es,
2,387,2221,CT,
2,597,2221,CT,
2,913,2221,iercyapcfopcapc,iercyapcfopcapc
2,1354,2221,|,
2,1493,2221,TT,
2,2309,2221,frac,
2,150,2278,pos,
2,597,2278,CT,
2,907,2278,isrcspc,isrcspc
2,1146,2278,||,
2,1473,2278,Cope,
2,1854,2278,||,
2,2543,2317,"CPC,","cpc,"
2,2925,2278,|,
2,150,2334,I,
2,314,2338,OQ,
2,946,2338,GG,
2,1367,2338,GO,
3,152,104,Camp,
3,259,104,Mather,
3,380,104,2026,
3,470,104,Waiting,
3,604,104,List,
3,153,217,Find,
3,228,213,your,
3,306,213,waiting,
3,433,217,list,
3,490,217,number.,
3,634,217,Count,
3,743,217,number,
3,877,217,of,
3,916,217,families,
3,1054,217,above,
3,1158,223,you,
3,1227,217,requesting,
3,1406,223,same,
3,1502,217,week(s),
3,1639,217,/,
3,1660,217,cabin,
3,1758,217,size(s).,
3,188,370,Waiting,
3,334,370,List#,
3,458,374,May31-June3,
3,755,374,June3-6,
3,946,374,June7-13,
3,1152,374,June14-20,
3,1367,374,June21-27,
3,1582,374,June28-July4,
3,1860,374,July5-11,
3,2066,374,July12-18,
3,2266,374,July19-25,
3,2472,374,July,
3,2549,374,26-Aug1,
3,2728,370,Aug,
3,2796,374,2-8,
3,2934,370,Aug,
3,3005,374,9-15,
3,150,386,Pom,
3,1552,386,feces,
3,2708,386,lercsrc,lercsrc
3,2921,386,|,
3,150,443,[a,
3,583,443,S—SiCSC*idC,
3,1051,474,i,
3,1361,474,SCSC~SCt‘“‘*~é~iSCSC~*SCCSCSCSidcae,
3,2674,443,fora,
3,150,499,p98,
3,932,499,area,
3,1144,499,arcapcepcaee,arcapcepcaee
3,1576,530,|,
3,1854,530,CCCdCCSC=‘idSC“‘(‘“‘“LNNC#”,
3,154,556,ZS,
3,464,587,a,
3,753,587,CO,
3,1722,587,CO,
3,2606,587,So,
3,150,612,SA,
3,456,643,CC,
3,1051,643,Oc,
3,1722,612,12/0120,
3,154,700,A,
3,450,700,CC,
3,2232,669,CASO,
3,2963,669,OSS,
3,150,725,SS,
3,303,756,ZC,
3,753,725,CO,
3,1008,756,oO,
3,1361,756,Soo,
3,154,813,A,
3,592,813,YC,
3,940,813,OC,
3,2181,782,SC,
3,154,869,SC,
3,753,838,Ca,
3,1076,838,2%,
3,1255,869,cc,
3,2181,869,So,
3,150,895,[eo,
3,450,926,SC—sSCtst‘iSC“‘SLNNNO*DSC*dSSNNSOS,
3,1960,895,Sica,
3,2674,895,_darcsro,_darcsro
3,2921,895,|,
3,154,951,aiid,
3,855,951,sda,
3,1008,951,sree,
3,1442,951,Cider,
3,1854,982,CCC*irSC(‘(‘SSCSSOOC‘“‘#NNNOC#”#,
3,150,1008,[ep,
3,719,1039,+,
3,906,1039,i,
3,940,1039,CidSCOti‘“—*~*sdSSCS™SC‘iSCSCS*«*d,
3,2088,1008,RP,
3,2258,1008,fsPAP_,
3,2462,1008,fe,
3,2683,1008,|SCdSCSC*d,
3,154,1095,SC,
3,753,1064,CN,
3,974,1064,01,
3,1178,1064,20,
3,1263,1095,cc,
3,1576,1095,Co,
3,150,1121,pe,
3,450,1152,C—C—sSCts=‘dYSC“‘<NNSC#CN‘CNS,
3,1425,1121,(NNN,
3,1552,1121,SNDNNWWNW’“,
3,1807,1121,»-s|,
3,1969,1121,sider,
3,2717,1121,forcsrc,forcsrc
3,2921,1121,|,
3,150,1177,ps,
3,855,1208,i,
3,1892,1177,enforce,enforce
3,2249,1177,fercrrc,fercrrc
3,2470,1177,|,
3,2623,1208,TCS,
3,150,1234,pes,
3,583,1234,SCSsCSCSiSC,
3,940,1265,OSS,
3,2028,1234,idea,
3,2598,1234,~«*d,
3,2793,1234,PPC,ppc
3,3014,1234,APC,apc
3,154,1321,a,
3,2300,1290,afar,
3,2708,1290,dorcarc,dorcarc
3,150,1347,[ss,
3,422,1347,iSCS~—~SCSCS*éiP,
3,1034,1347,PPPS,
3,1361,1378,CdSCSCSCSC“~‘iSSC“‘iSSC‘“dSC‘“‘(‘sWC#CN#C#d,
3,2768,1347,CPCS,cpcs
3,154,1434,SC,
3,753,1403,Ca,
3,940,1434,OC,
3,2181,1403,5X,
3,2538,1403,oS,
3,154,1491,a,
3,600,1491,CO,
3,1926,1491,Oc,
3,154,1547,CC,
3,1076,1547,2%,
3,2436,1516,PSO,
3,2972,1516,Ye,
3,150,1573,[sf,
3,450,1604,tC~=~SC(“it*é‘“‘iPECCSC~‘“dRSC“‘C*dO#*édSGaPC—~—~idica,tc~=~sc(“it*é‘“‘ipeccsc~‘“drsc“‘c*do#*édsgapc—~—~idica
3,2691,1573,TCC,
3,154,1660,ps,
3,1569,1629,esa“,
3,2045,1629,forcarc,forcarc
3,2258,1660,[CC,
3,150,1686,[es,
3,592,1686,SCiCSC*dSCSSSCiP,
3,1229,1686,SP,
3,1467,1686,S—~idaegPC—iaerc,s—~idaegpc—iaerc
3,2054,1686,|,
3,2060,1717,CdPSCSCSC~‘iSCSC‘“‘irLC*‘*,
3,154,1773,OC,
3,949,1773,GO,
3,1501,1773,oo,
3,150,1799,[ssi,
3,541,1799,SCSt~—<~srSC*~‘“~*~siP,
3,1034,1799,PC,pc
3,1212,1799,SCSC~rSC“‘“‘*diS,
3,1603,1799,PC,pc
3,1576,1830,wC™SCSC~iSC“‘“‘S*U#éigSOwPO'SSC*dSSC“‘“‘CS*LSOC*é*S,
3,154,1886,rsp,
3,2266,1855,rcs,rcs
3,2462,1855,farce,farce
3,154,1912,se,
3,592,1912,SCiSCSC~iSCSiPcaec,sciscsc~iscsipcaec
3,1361,1943,CC—CisSSC“‘“RNNC*#*dNNC‘SN’NNUYNNNTWW.,
3,2725,1912,"@’""—s—«d",
3,154,1999,p99,
3,154,2056,CC,
3,949,2056,OO,
3,1722,2056,A,
3,2060,2056,15001,
3,150,2081,SR,
3,371,2112,CC,
3,1051,2112,Oc,
3,1790,2081,oo?,
3,150,2138,pao,
3,583,2138,S—SsCCSd,
3,940,2169,Oise,
3,2368,2138,Cidacsr|—«*d,
3,3014,2138,PO,
3,154,2225,03,
3,1153,2225,re,
3,150,2251,poe,
3,583,2251,—sCSCidC,
3,1042,2251,SCSdSCSSC*dSC(t~*éi,
3,1671,2251,Psa,
3,2156,2251,CSC“‘*‘“dSCS*~*~*~*~dP,
3,2819,2251,PCS,pcs
3,150,2307,p05,
3,450,2338,reser,
3,2462,2307,farce,farce
4,152,104,Camp,
4,259,104,Mather,
4,380,104,2026,
4,470,104,Waiting,
4,604,104,List,
4,153,217,Find,
4,228,213,your,
4,306,213,waiting,
4,433,217,list,
4,490,217,number.,
4,634,217,Count,
4,743,217,number,
4,877,217,of,
4,916,217,families,
4,1054,217,above,
4,1158,223,you,
4,1227,217,requesting,
4,1406,223,same,
4,1502,217,week(s),
4,1639,217,/,
4,1660,217,cabin,
4,1758,217,size(s).,
4,188,370,Waiting,
4,334,370,List#,
4,458,374,May31-June3,
4,755,374,June3-6,
4,946,374,June7-13,
4,1152,374,June14-20,
4,1367,374,June21-27,
4,1582,374,June28-July4,
4,1860,374,July5-11,
4,2066,374,July12-18,
4,2266,374,July19-25,
4,2472,374,July,
4,2549,374,26-Aug1,
4,2728,370,Aug,
4,2796,374,2-8,
4,2934,370,Aug,
4,3005,374,9-15,
4,150,413,|,
4,242,413,toe,
4,419,413,|,
4,597,417,CT,
4,1841,413,forcsrc_orcisrc_fepcspc,forcsrc_orcisrc_fepcspc
4,2454,413,|,
4,2618,417,|,
4,2849,417,|,
4,150,470,|,
4,242,470,tom,
4,439,470,|,
4,450,474,sesh,
4,2250,470,fsrcrerc,fsrcrerc
4,2460,470,|,
4,2618,470,|,
4,2849,470,SPCC,spcc
4,150,526,Pp,
4,242,526,top|,
4,1032,526,force,force
4,1854,530,trac,
4,2717,526,erciapc,erciapc
4,2915,526,|,
4,273,600,CC,
4,450,587,A,
4,874,583,070,
4,1197,587,1,
4,2165,587,C5,
4,150,639,|,
4,255,639,to,
4,446,639,|,
4,604,639,Cd,
4,926,639,fapciapc,fapciapc
4,1130,639,[|,
4,1348,639,fapcapc,fapcapc
4,1565,639,|,
4,1576,643,||,
4,150,696,pot,
4,450,700,arch,arch
4,2243,696,dcp,
4,2710,696,farcsspc,farcsspc
4,2915,696,|,
4,154,756,paca,
4,2454,752,farcrarcfarcarc,farcrarcfarcarc
4,2915,752,[|,
4,150,809,pos,
4,450,813,Porch,porch
4,2250,809,|,
4,2454,809,fercercorcierc,fercercorcierc
4,2915,809,|,
4,154,869,potas,
4,2454,865,farcsrcfarcisrpc,farcsrcfarcisrpc
4,2915,865,[|,
4,150,922,pots,
4,450,926,|,
4,1130,922,spczhpc,spczhpc
4,1348,922,|,
4,1558,922,fscgec,
4,1854,922,||,
4,150,978,pote,
4,450,982,force,force
4,2684,978,|,
4,150,1035,|,
4,268,1035,tt7,
4,413,1035,|,
4,610,1035,sda,
4,920,1035,fapcapc,fapcapc
4,1137,1035,|,
4,1275,1039,|,
4,1558,1035,facapc,facapc
4,1854,1039,||,
4,749,1095,poche,
4,2048,1091,TT,
4,2456,1091,apcorc,apcorc
4,2687,1091,|,
4,2917,1091,fac,
4,150,1148,Pp,
4,209,1148,ottg,
4,426,1148,|,
4,450,1152,CAPC,capc
4,2467,1148,5PC,5c
4,2552,1148,aPC,apc
4,2724,1148,5PCaPC,5c
4,2915,1148,|,
4,150,1204,po,
4,439,1204,|,
4,450,1208,arcs,arcs
4,2046,1204,farcisrc,farcisrc
4,2250,1204,|,
4,2454,1204,dapcsrc,dapcsrc
4,2691,1204,|,
4,2849,1204,|,
4,150,1261,|,
4,242,1261,tat,
4,446,1261,|,
4,597,1261,CT,
4,854,1261,CT,
4,1117,1261,fepcyehcopcispc,fepcyehcopcispc
4,1558,1261,fepcepc,fepcepc
4,1822,1261,|,
4,1986,1265,|,
4,2164,1261,CE,
4,2388,1265,|,
4,154,1321,2,
4,755,1321,GG,
4,1144,1317,(900,
4,1367,1321,Gn,
4,1861,1317,GG,
4,2269,1321,OO,
4,150,1374,potas,
4,749,1378,esr,
4,2710,1374,forc5PC__[ePC.5PC,5c
4,3092,1374,|,
4,150,1430,potas,
4,450,1434,Pcp,pcp
4,2717,1430,|srcerC__[SPC.EPC,|srcerc__[spc.epc
4,3092,1430,|,
4,150,1487,pts,
4,1624,1487,desc,
4,2250,1487,fapcerc,fapcerc
4,2447,1487,fapcerc,fapcerc
4,2691,1487,|,
4,2849,1491,|,
4,150,1543,pe,
4,413,1543,TCT,
4,1130,1543,ercspc,ercspc
4,1341,1543,|,
4,1558,1543,fepcspcferc'spc_,fepcspcferc'spc_
4,2046,1543,|,
4,2184,1547,|,
4,2388,1547,|,
4,2618,1547,|,
4,150,1600,Pp,
4,242,1600,tam,
4,450,1604,|,
4,1335,1600,arcsec,arcsec
4,2052,1600,|,
4,2276,1600,dcop,
4,2710,1600,fapcisrc,fapcisrc
4,2929,1604,|,
4,150,1656,pte,
4,597,1656,CT,
4,861,1656,fara,
4,1137,1656,fapcapc,fapcapc
4,1348,1656,|,
4,1361,1660,Tf,
4,2980,1656,ca,
4,150,1713,po,
4,749,1717,sehr,
4,2921,1713,[BP,
4,2980,1713,CAP,
4,3099,1713,|,
4,150,1769,pogo,
4,450,1773,fac,
4,154,1830,post,
4,2717,1826,srcsrc,srcsrc
4,154,1886,RG,
4,940,1886,(0,
4,1367,1886,GG,
4,2072,1882,10-10,
4,2599,1882,(10710,
4,150,1939,|,
4,248,1939,ass,
4,450,1943,|,
4,861,1939,dacs,
4,1130,1939,fapcspc,fapcspc
4,1348,1939,|,
4,1493,1939,||,
4,1980,1943,|p,
4,2466,1943,||,
4,150,1995,|,
4,242,1995,tsa,
4,450,1999,|,
4,861,1995,dsp,
4,1130,1995,fapcspc,fapcspc
4,1341,1995,|,
4,1558,1995,fapcapc,fapcapc
4,1815,1995,|,
4,1986,1999,|,
4,150,2052,|,
4,248,2052,iss,
4,413,2052,|,
4,604,2052,CTC,
4,900,2052,Cdacopts,
4,1130,2052,[apciepts,[apciepts
4,1348,2052,|,
4,1565,2052,"fapcepts,","fapcepts,"
4,1789,2052,=|,
4,1980,2056,|,
4,2190,2056,ET,
4,150,2108,pose,
4,450,2112,Prac,
4,2678,2108,feria,
4,2921,2108,[oP,
4,2980,2108,car,
4,3092,2108,|,
4,150,2165,ps7,
4,450,2169,|,
4,1341,2165,rch,rch
4,2046,2165,|,
4,2250,2165,fercspc,fercspc
4,2454,2165,epcsrpc,epcsrpc
4,2691,2165,|,
4,2849,2169,|,
4,1146,2225,porch,porch
4,2919,2221,[8,
4,2978,2221,C.3PC,3c
4,3090,2221,|,
4,940,2278,pT,
4,1146,2282,sch,
4,2456,2278,fapcarpc,fapcarpc
4,2720,2278,apcapc,apcapc
4,2917,2278,|,
4,150,2334,|,
4,242,2334,too,
4,450,2338,Torch,torch
5,152,104,Camp,
5,259,104,Mather,
5,380,104,2026,
5,470,104,Waiting,
5,604,104,List,
5,153,217,Find,
5,228,213,your,
5,306,213,waiting,
5,433,217,list,
5,490,217,number.,
5,634,217,Count,
5,743,217,number,
5,877,217,of,
5,916,217,families,
5,1054,217,above,
5,1158,223,you,
5,1227,217,requesting,
5,1406,223,same,
5,1502,217,week(s),
5,1639,217,/,
5,1660,217,cabin,
5,1758,217,size(s).,
5,188,370,Waiting,
5,334,370,List#,
5,458,374,May31-June3,
5,755,374,June3-6,
5,946,374,June7-13,
5,1152,374,June14-20,
5,1367,374,June21-27,
5,1582,374,June28-July4,
5,1860,374,July5-11,
5,2066,374,July12-18,
5,2266,374,July19-25,
5,2472,374,July,
5,2549,374,26-Aug1,
5,2728,370,Aug,
5,2796,374,2-8,
5,2934,370,Aug,
5,3005,374,9-15,
5,154,417,a,
5,592,417,SC,
5,1034,417,SC,
5,1576,417,Xo,
5,150,443,[aa,
5,450,474,SC—sSCtCSC—‘iSSC“‘“iRSCSC*dSCSCSC~iSCOC‘“‘*t‘“‘*éi,
5,1943,443,SPP,
5,2147,443,SPT,
5,2258,443,orSPC,orspc
5,2462,443,|,
5,2649,443,CTSCdSCOC*d,
5,154,499,cA,
5,456,530,OC,
5,1399,530,A,
5,2181,530,SX,
5,2538,530,CS,
5,150,556,pa,
5,498,556,SOS—~—iSCtC~—i‘iSCSC~‘iP,
5,1229,556,SP,
5,1459,556,SC~dSCOC‘“‘C™C*drSCOC~*~*d,
5,2088,556,PPO,
5,2258,556,ercspc,ercspc
5,2462,556,|,
5,2674,556,CTCdTSCOC*d,
5,154,643,SC,
5,753,643,CO,
5,1943,643,2%,
5,2606,612,So?,
5,154,669,as,
5,450,700,SSC—~—~iSCi‘~‘iPSCOCCSCSC~‘iSC“‘“‘CSC*sSOC‘RSNNSN#C#CNNNNST,
5,2623,669,orca,orca
5,2929,669,oraro,
5,3099,669,|,
5,150,725,ga,
5,1586,756,ssa,
5,150,782,ps,
5,450,813,SC—~—SC“‘“‘iL~C*dSCOSC*C“‘i(!C~*dac,
5,1663,782,sc,
5,1773,782,—idaosro,
5,2054,782,acer,
5,2266,782,|,
5,2411,782,CPSCOC~‘idRSC“‘(Sé‘*drC*é”,cpscoc~‘idrsc“‘(sé‘*drc*é”
5,154,869,CC,
5,940,869,CR,
5,2734,838,SSO,
5,2972,838,TSCM,
5,150,895,[aso,
5,450,926,SSC~—<isdSCi‘~‘iPPCSC~dSCSSSSCSiSCSSCSi,ssc~—<isdsci‘~‘ippcsc~dscsssscsiscsscsi
5,2156,895,Sidi,
5,2810,895,sor,
5,154,982,CO,
5,949,982,A,
5,1722,982,A,
5,2071,951,Sco,
5,150,1008,[asa,
5,541,1008,S~*~=<“~*‘idSC*~‘~*‘i,
5,974,1008,PPPS,
5,1361,1039,CdSCSC“‘*‘~sSC*~‘iSC“‘(‘“N#CONWC#(#‘C(CCOC*‘#zdéz,
5,2963,1008,PoP,
5,150,1064,pass,
5,1144,1064,arcsec,arcsec
5,150,1121,pasa,
5,583,1121,Ci,
5,838,1121,Sid,
5,940,1152,SCidCSC*idSCSCSC*dS*i,
5,2181,1121,aPC,apc
5,2462,1121,aPPS,
5,2691,1121,SCS”,
5,150,1177,pass,
5,749,1208,rcs,rcs
5,2453,1177,face,
5,2717,1177,lercsre,lercsre
